StartDate,EndDate,ResponseId,Region,Coast,Gender,Age,Cause_CC,Cause_CC_binary,Q6_1_reverse,Q6_2,Q6_3,Q6_4_reverse,Q6_5,Climate,Q7.1,Q7.2,Q7.3,Q7.4,Q7.5,Q7.6,Q7.7,Q7.8,Q7.9,Q7_10,NET_intervention,NET_nature,Knowledge_sc,Knowledge_sc_number,Support_sc,Support_sc_word,Support_sc_binary,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Part1,Part2,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q12_7,Q12_8,Q12_9,Q12.10,Risk1,Risk2,Q13_1,Q13_2,Q13_3,Q13_4,Q13_5,Q13_6,Q13_7,Q13_8,Q13_9,Q13.10,Benefit,Support_sc2,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5_6,Q16_7,Q16_8,Q16_9,Q16.10,Q16_11_12,Trust1,Trust2,Trust3,Cluster_trust,Q17_1,Q17_2_reverse,Q17_3,Q17_4,Q17_5_6,Gov,Myth_benign,Myth_tolerant,Myth_ephemeral,Myth_capricious,Q19_1_reverse,Q19_2_reverse,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8_reverse,Q19_9,Q19.10,Nature_new,Nature_new_1,Nature,Nature_dualism,Nature1,Nature2_reverse,Nature2,Q20_1_reverse,Q20_1,Q20_2_reverse,Q20_2,Q20_3,Q20_4,Q20_5_reverse,Q20_5,Q20_6_7_reverse,Q20_6_7,Tech_new,Tech_new_1,Tech,Political,Political_word,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q23_6,Q23_7_reverse,Q23_8_reverse,Q23_9_reverse,Q23_10_reverse,Q23_11_reverse,Q23_12_reverse,Com_ind,Egal_hier,Education,Education_number,Survey
44260.4816,44260.49387,R_wUb5ZvGyIPgNrAR,Province of British Columbia (Canada),No,Male,61,Caused mostly by human activities,Human,5,5,NA,5,5,5,3,1,1,1,4,1,5,5,1,5,1.714285714,5,No,1,1,1_Strongly oppose,0,A Solid Carbon project should be avoided because there are too many unknowns,5,3,1,5,5,1,3,3.666666667,5,5,5,3,2,5,1,4,2,4,4.166666667,2.75,1,2,1,1,1,2,1,1,2,1,1.3,1,1,2,1,2,3,4,4,3,4,3,2.5,4,1.333333333,Trust coallition,3,2,1,2,4,2,NA,4,5,4,3,5,5,5,5,5,5,2,5,4,4.5,4.5,4.444444444,4.285714286,5,3.333333333,2.666666667,2,4,5,1,3,4,5,1,4,2,2,1.333333333,4.2,4,4_Convervative,3,2,3,4,3,5,2,1,1,1,1,1,2,2.5,High school diploma or equivalent including GED,2,Public
44260.48331,44260.48841,R_2xXVqrflfbc90IX,Province of British Columbia (Canada),Yes,Male,39,Caused mostly by human activities,Human,4,4,2,3,4,3.4,2,4,4,2,4,4,5,5,2,5,3.142857143,5,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,2,1,3,2,4,2,3,3,2,3,3,4,2,2,3,2,4,2.833333333,2.75,3,4,2,2,3,3,4,3,3,3,3,3,2,3,4,2,2,4,4,3,2,3,2.5,3.333333333,3,Trust coallition,2,2,2,2,2,2,3,2,5,4,3,3,4,4,4,5,4,3,4,4,4,4,3.777777778,3.571428571,4.166666667,3,3,3,3,2,4,4,4,3,3,3,3,3.333333333,3.333333333,3.2,1,1_Very liberal,4,2,4,3,2,3,4,3,2,1,3,3,3.166666667,2.5,Bachelor's degree,5,Public
44258.96463,44258.97743,R_xa4whRilTv2UJoJ,Washington state (USA),No,NA,34,Caused mostly by human activities,Human,5,5,5,5,5,5,5,4,5,2,4,3,4,5,3,3,3.714285714,4,"Yes, and I know what it is",3,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,1,1,1,1,1,2,1,3,2,4,5,2,5,3,5,2.833333333,3.75,5,5,5,5,5,5,4,5,5,5,4.9,4,2,4,3,4,4,4,4,4,3,3,4,3.666666667,3,Trustful,3,3,2,4,2,3,2,4,5,3,3,5,4,4,4,5,4,5,3,3,4,4,4.111111111,4,4,4.333333333,1.666666667,5,1,4,2,3,3,2,4,2,4,2.666666667,3.333333333,2.8,2,2_Liberal,3,2,2,1,1,4,3,2,3,1,1,1,2.5,1.5,High school diploma or equivalent including GED,2,Public
44258.94402,44258.97374,R_9WWU0zrC1EnbTpL,Province of British Columbia (Canada),No,Male,68,Caused equally by natural changes in the environment and human activities,Other,5,4,3,3,5,4,4,4,4,4,5,4,5,5,3,5,4,5,"Yes, but I don't really know what it is",2,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,2,1,1,1,1,1,1.333333333,1,3,NA,2,NA,2,2,1,NA,NA,1,2.25,1,3,3,4,5,5,4,4,4,5,5,4.2,5,3,4,3,3,3,3,5,4,4,3,3.5,4,3.333333333,Trust coallition,3,3,NA,3,4,3,4,4,3,3,4,5,4,3,3,5,5,3,4,4,3.875,3.875,4,4,4,4,2,1,5,3,3,2,3,4,2,NA,NA,2.5,2.5,3,3,3_Neutral,3,2,3,1,2,3,4,2,4,1,2,2,3,1.833333333,"College, CEGEP and other non-university certificates or diplomas",4,Public
44258.56285,44258.5799,R_11Z6t83DZVBhZtU,Washington state (USA),No,NA,63,"Not caused by natural or human activities, because climate change isn’t happening",Other,1,1,1,1,2,1.2,3,3,2,3,3,2,3,4,4,2,2.857142857,3,No,1,2,2_Oppose,0,A Solid Carbon project should be avoided because there are too many unknowns,2,3,2,3,3,2,2.333333333,2.666666667,3,4,3,4,4,4,5,3,3,4,3.666666667,3.75,4,3,1,2,3,1,1,1,2,1,1.9,1,2,3,3,2,2,2,2,2,2,3,2,2,2.666666667,Not trustful,2,2,2,2,2,2,3,3,2,4,4,4,2,2,3,3,3,2,2,2,2.375,2.375,2.777777778,2.714285714,2.5,3.333333333,2.666666667,2,4,3,3,2,3,2,4,2,4,3,3.666666667,2.4,5,5_Very conservative,5,2,5,3,5,5,5,5,5,3,5,5,4.5,4.333333333,High school diploma or equivalent including GED,2,Public
44257.83936,44257.84804,R_3K9mlB8ZUKZthap,Province of British Columbia (Canada),NA,NA,33,Caused equally by natural changes in the environment and human activities,Other,NA,NA,NA,NA,NA,NA,3,NA,3,3,NA,3,3,4,3,3,3,3.333333333,"Yes, but I don't really know what it is",2,3,3_Neither oppose nor support,0,I don't know/no answer,2,1,1,NA,3,3,1.333333333,3,1,2,3,1,3,2,2,2,NA,2,2,2,2,2,2,NA,1,2,2,3,1,2,1.888888889,3,3,3,4,3,3,3,3,3,2,3,3,2.666666667,3.333333333,Trust coallition,3,3,3,3,3,3,4,4,4,3,3,5,NA,3,3,4,2,2,3,2,2.714285714,2.714285714,3.125,3,3,3.333333333,2.666666667,4,2,3,3,2,3,3,3,3,3,3,3,2.8,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Less than high school degree,1,Public
44257.57152,44257.58883,R_1DC3PipdM5Q4xIb,Washington state (USA),No,Male,42,Caused equally by natural changes in the environment and human activities,Other,4,5,1,4,5,3.8,4,5,2,3,3,3,3,5,3,4,3.285714286,4,No,1,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,2,1,2,3,3,4,1.666666667,3.333333333,3,2,2,3,2,2,1,1,3,1,2.333333333,1.5,2,2,2,5,4,3,4,4,3,5,3.4,5,4,2,2,4,2,2,3,1,3,5,2.5,2.666666667,2.666666667,Trust coallition,4,2,1,3,4,2.5,4,2,4,5,5,1,4,5,3,5,5,5,3,5,4.375,4.375,4,4,4.166666667,3.666666667,2.333333333,1,5,1,5,3,5,1,5,1,5,3.666666667,5,2.2,3,3_Neutral,5,4,5,2,3,5,5,4,5,4,1,1,4.666666667,2.666666667,Some college but no degree,3,Public
44256.90551,44256.9352,R_R8rRBYoPrN6mbD3,Washington state (USA),No,Male,42,Caused equally by natural changes in the environment and human activities,Other,3,4,NA,3,3,3.25,3,5,4,4,5,NA,5,5,4,5,4.166666667,5,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,2,1,1,2,1,2,1.333333333,2,3,3,4,3,5,2,1,1,3,3.333333333,1.75,2,3,1,1,2,2,2,3,3,4,2.3,3,4,5,5,3,3,4,5,4,3,5,3.5,4,4.666666667,Trustful,3,3,4,3,3,3.25,3,4,4,3,3,3,5,5,5,5,5,5,5,5,5,5,4.555555556,4.428571429,5,3.666666667,2.333333333,2,4,3,3,3,4,3,3,3,3,3,3,3.2,3,3_Neutral,3,1,5,1,2,1,3,3,5,1,5,5,3.333333333,2.5,High school diploma or equivalent including GED,2,Public
44256.62094,44256.79001,R_WkTacVsl5YySGl3,Washington state (USA),No,Male,40,Caused mostly by human activities,Human,4,3,4,4,3,3.6,3,4,4,4,5,4,4,5,4,3,4,4,"Yes, and I know what it is",3,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,4,3,5,3,5,3.333333333,4.333333333,3,4,4,4,4,3,3,3,3,5,3.666666667,3.5,3,3,4,4,4,4,3,5,2,3,3.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Trust coallition,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5_Very conservative,5,5,5,4,5,4,5,3,5,1,1,1,4.666666667,2.666666667,High school diploma or equivalent including GED,2,Public
44256.68825,44256.70149,R_3j1nnnVOpHoI8Uj,Province of British Columbia (Canada),No,Male,68,Caused mostly by human activities,Human,5,5,5,5,5,5,3,3,3,3,3,3,5,4,3,4,3,4.333333333,"Yes, but I don't really know what it is",2,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,2,1,2,2,2,1.666666667,2,4,4,4,4,3,4,3,3,3,3,3.833333333,3,1,2,1,1,2,1,1,1,1,2,1.3,3,3,3,4,3,3,4,4,4,3,4,3.5,3.666666667,3.333333333,Trust coallition,4,4,4,4,4,4,3,4,4,4,2,4,4,3,4,4,4,3,3,4,3.625,3.625,3.444444444,3.285714286,3.666666667,3,3,2,4,4,2,4,4,4,2,3,3,2.333333333,2.333333333,3.8,2,2_Liberal,3,2,3,2,2,3,4,3,3,2,2,2,3,2.166666667,"College, CEGEP and other non-university certificates or diplomas",4,Public
3/1/21 14:08,3/1/21 14:45,R_3MxPNHNtxlJboed,Washington state (USA),No,Male,42,Caused mostly by human activities,Human,5,4,4,4,4,4.2,2,4,3,3,4,4,4,5,3,3,3.285714286,4,"Yes, and I know what it is",3,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,3,1,3,3,4,3,2.333333333,3.333333333,3,4,2,1,4,3,1,2,1,1,2.833333333,1.25,3,4,3,5,5,NA,5,4,3,5,4.111111111,5,1,4,5,2,1,5,5,5,1,2,3.5,3.666666667,3.333333333,Trust coallition,1,5,1,1,1,2,3,4,4,3,5,5,4,5,4,4,5,5,5,5,4.625,4.625,4.666666667,4.857142857,4.5,5,1,1,5,5,1,4,5,1,5,1,5,2.333333333,3.666666667,3.2,3,3_Neutral,5,4,4,1,3,4,1,5,5,2,1,2,4,2.166666667,"College, CEGEP and other non-university certificates or diplomas",4,Public
3/1/21 12:17,3/1/21 12:31,R_1mzrhZcUZHle2yy,Washington state (USA),No,Male,33,Caused mostly by human activities,Human,5,5,5,5,5,5,5,4,4,2,4,3,5,5,5,4,3.857142857,4.666666667,"Yes, but I don't really know what it is",2,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,2,1,3,2,1,1.333333333,2,2,3,4,1,2,3,3,4,4,2,2.5,3.25,3,3,1,4,3,4,3,2,1,1,2.5,4,1,3,2,2,4,4,5,4,3,4,3,4,2,Trust coallition,2,3,2,2,1,2.25,2,NA,4,1,4,5,5,5,5,5,5,3,4,4,4.5,4.5,4.555555556,4.428571429,4.833333333,4,2,3,3,5,1,5,4,4,2,3,3,2,2,4.2,2,2_Liberal,3,3,2,1,2,3,2,2,3,2,2,2,2.5,2,"College, CEGEP and other non-university certificates or diplomas",4,Public
3/1/21 4:49,3/1/21 5:00,R_27gslVVxwVMn5C5,Washington state (USA),No,Male,21,Caused mostly by human activities,Human,5,4,4,3,4,4,3,NA,3,3,3,3,3,3,3,3,3,3,No,1,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,3,2,NA,1,2.5,3,3,4,3,4,5,2,NA,3,2,3.666666667,2.333333333,2,3,3,3,3,4,2,1,4,2,2.7,4,3,3,4,3,2,2,4,3,NA,NA,3,3,3.333333333,Trust coallition,3,2,4,4,2,3.25,4,4,5,4,5,4,3,3,3,4,3,3,3,3,3.125,3.125,3.444444444,3.428571429,3.166666667,4,2,2,4,4,2,4,4,4,2,NA,NA,2,2,4,4,4_Convervative,3,2,4,4,4,5,4,2,5,2,3,2,3.333333333,3.333333333,High school diploma or equivalent including GED,2,Public
3/1/21 4:24,3/1/21 4:46,R_22xhQbDXyC30JJ4,Washington state (USA),No,Male,50,Caused mostly by human activities,Human,5,1,2,4,1,2.6,2,2,2,2,2,2,4,4,2,4,2,4,No,1,2,2_Oppose,0,We need further research before being able to implement a Solid Carbon project.,1,3,3,3,3,2,2.333333333,2.666666667,NA,2,4,2,2,4,1,3,2,2,2.8,2,4,2,2,2,2,2,2,2,2,2,2.2,2,2,2,2,2,2,2,2,2,1,5,2,1.666666667,2,Not trustful,2,3,2,2,2,2.25,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,2,2,2,2,4,2,4,2.666666667,3.333333333,2.4,4,4_Convervative,4,4,4,4,4,4,4,4,4,4,5,4,4,4.166666667,"College, CEGEP and other non-university certificates or diplomas",4,Public
3/1/21 1:36,3/1/21 2:06,R_21ccZjzZAlzKblb,Washington state (USA),No,Male,62,Caused equally by natural changes in the environment and human activities,Other,4,3,2,2,3,2.8,4,3,3,2,4,2,3,5,2,3,2.857142857,3.666666667,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,2,3,3,3,4,4,2.666666667,3.666666667,3,4,4,5,5,5,3,4,4,3,4.333333333,3.5,2,3,2,2,2,1,1,1,2,2,1.8,3,2,3,2,2,2,2,3,2,3,3,2,2.666666667,2.333333333,Not trustful,1,2,2,2,1,1.75,4,4,2,4,1,3,4,2,3,5,5,3,4,4,3.75,3.75,3.333333333,3.142857143,3.833333333,2.333333333,3.666666667,2,4,4,2,3,2,2,4,2,4,2.666666667,3.333333333,2.6,4,4_Convervative,4,4,5,4,2,5,3,2,5,4,2,4,3.833333333,3.5,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/28/21 22:45,2/28/21 23:25,R_331fMHkpEtrHbWO,Washington state (USA),No,Male,20,Caused mostly by human activities,Human,4,4,2,1,5,3.2,2,3,4,4,2,1,5,5,3,3,2.714285714,4.333333333,No,1,2,2_Oppose,0,We need further research before being able to implement a Solid Carbon project.,2,3,4,5,4,2,3,3.666666667,4,3,3,3,5,4,3,5,3,5,3.666666667,4,2,3,1,2,5,2,3,1,1,1,2.1,3,2,4,4,1,2,4,5,3,3,3,2,4,3.333333333,Trust coallition,1,2,1,1,1,1.25,1,4,2,2,3,4,4,3,5,5,5,3,1,4,3.75,3.75,3.666666667,3.285714286,3.833333333,3.333333333,2.666666667,1,5,4,2,2,2,3,3,3,3,2.666666667,2.666666667,2.8,3,3_Neutral,4,3,3,1,4,5,4,3,3,3,2,2,3.333333333,2.833333333,Some college but no degree,3,Public
2/28/21 22:52,2/28/21 23:05,R_3dTLNrnD0UjO5Ox,Washington state (USA),No,Male,40,Caused equally by natural changes in the environment and human activities,Other,5,5,5,5,5,5,3,3,3,4,5,4,5,1,4,3,3.714285714,3,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,NA,3,1,5,3,2,2,3.333333333,3,3,5,5,2,4,1,2,1,2,3.666666667,1.5,3,2,1,2,4,4,4,4,4,3,3.1,4,3,3,4,2,3,4,5,2,4,4,2,4.333333333,3.333333333,Trust coallition,2,2,2,2,1,2,2,5,5,4,2,4,2,2,3,5,5,3,4,5,3.625,3.625,3.333333333,3.142857143,3.5,3,3,1,5,4,2,2,3,2,4,3,3,3,3,2.8,2,2_Liberal,4,3,4,1,1,1,5,2,4,1,1,1,3.666666667,1,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/28/21 22:18,2/28/21 22:51,R_3fpD0uwYxrL9lDr,Washington state (USA),No,Male,54,Caused mostly by human activities,Human,5,4,3,4,4,4,4,3,2,1,2,4,4,3,2,4,2.571428571,3.666666667,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,1,2,3,3,5,3,2,3.666666667,1,2,3,5,4,3,3,2,4,5,3,3.5,1,2,2,2,4,2,2,2,1,1,1.9,3,1,2,1,2,2,3,4,2,3,3,2,3.333333333,1.333333333,Not trustful,2,3,3,2,2,2.5,2,2,4,4,5,5,3,3,4,4,4,4,3,1,3.25,3.25,3.888888889,3.857142857,3.5,4.666666667,1.333333333,2,4,2,4,3,2,3,3,2,4,3,3.666666667,2.4,4,4_Convervative,4,4,5,3,2,3,5,4,5,3,2,4,4.5,2.833333333,High school diploma or equivalent including GED,2,Public
2/28/21 21:48,2/28/21 22:38,R_3dYyk1xTy77q4Az,Washington state (USA),No,Male,44,Caused mostly by natural changes in the environment,Other,1,1,1,1,1,1,5,5,3,1,2,1,5,5,1,4,2.571428571,4.666666667,No,1,4,4_Support,1,A Solid Carbon project should be avoided because there are too many unknowns,5,4,1,1,1,3,3.333333333,1.666666667,5,4,5,4,5,5,5,5,4,5,4.666666667,4.75,5,4,1,1,1,5,1,5,1,5,2.9,1,2,1,1,1,1,1,2,1,1,5,1,1.333333333,1.333333333,Not trustful,1,1,1,1,1,1,1,5,5,1,1,5,5,5,4,5,5,5,5,5,4.875,4.875,4.444444444,4.428571429,4.833333333,3.666666667,2.333333333,1,5,1,5,2,5,1,5,1,5,3.666666667,5,2,2,2_Liberal,5,5,5,1,3,5,5,2,1,1,1,1,3.833333333,2,High school diploma or equivalent including GED,2,Public
2/28/21 21:52,2/28/21 22:18,R_1QLSBPO9zPCJgAB,Washington state (USA),No,Male,47,Caused mostly by human activities,Human,5,5,5,5,5,5,4,4,3,1,4,1,4,4,2,3,2.714285714,3.666666667,No,1,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,1,1,1,1,1,3,3,3,4,4,3,1,3,3,2,3.333333333,2.25,4,2,3,5,4,5,5,5,2,5,4,5,2,3,5,3,3,2,5,3,2,5,3,3,3.333333333,Trust coallition,4,3,1,3,3,2.75,3,5,5,4,5,3,3,4,5,5,4,5,4,5,4.375,4.375,4.222222222,4,4.166666667,4.333333333,1.666666667,5,1,3,3,3,1,4,2,1,5,2,3.333333333,2.4,1,1_Very liberal,3,3,5,3,5,5,5,2,5,1,1,2,3.833333333,2.833333333,Some college but no degree,3,Public
2/28/21 16:39,2/28/21 16:49,R_3mf7KpGzWrpHa6u,Washington state (USA),No,Male,48,Caused mostly by human activities,Human,5,4,4,4,4,4.2,4,3,3,3,3,3,4,5,3,4,3.142857143,4.333333333,No,1,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,3,2,3,3,3,2.666666667,3,3,3,3,3,4,3,3,3,3,3,3.166666667,3,2,2,2,2,2,2,2,3,2,2,2.1,3,2,3,2,3,3,4,4,3,4,3,3,4,2.333333333,Trust coallition,3,2,3,3,2,2.75,2,4,4,2,4,4,4,4,4,4,4,4,2,4,3.75,3.75,3.777777778,3.714285714,3.666666667,4,2,2,4,3,3,3,3,3,3,3,3,3,3,3,2,2_Liberal,2,2,3,2,2,4,2,2,3,1,2,2,2.333333333,2.166666667,Master's degree,6,Public
2/28/21 16:06,2/28/21 16:17,R_usNLFd6BHWcMccp,Washington state (USA),No,Male,40,Caused equally by natural changes in the environment and human activities,Other,4,4,2,2,3,3,5,5,5,1,5,1,3,5,5,4,3.857142857,4,No,1,4,4_Support,1,NA,1,1,1,2,2,1,1,1.666666667,2,3,2,3,2,3,4,1,3,2,2.5,2.5,3,3,3,3,3,3,4,1,3,3,2.9,4,3,3,3,4,4,2,4,3,1,3,3.5,2.333333333,3,Trust coallition,3,3,3,3,3,3,3,4,4,4,4,4,4,4,3,4,4,2,4,4,3.625,3.625,3.666666667,3.714285714,3.833333333,3.333333333,2.666666667,2,4,4,2,4,4,2,4,3,3,3,3,3.4,4,4_Convervative,4,2,4,2,3,4,4,2,3,3,3,4,3.166666667,3.166666667,Master's degree,6,Public
2/28/21 11:15,2/28/21 11:32,R_2Cyr8D5MBwxUCyS,Province of British Columbia (Canada),No,Male,73,Caused equally by natural changes in the environment and human activities,Other,4,3,NA,4,4,3.75,4,4,4,3,4,3,4,4,3,3,3.571428571,3.666666667,No,1,NA,NA,NA,We need further research before being able to implement a Solid Carbon project.,1,2,2,2,1,1,1.666666667,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,3,3,NA,3,3,NA,NA,3.166666667,NA,4,3,4,4,4,3,4,3,3,3,3.5,3.333333333,3.666666667,Trustful,3,4,3,4,3,3.5,3,4,2,3,4,4,3,2,2,4,4,2,2,3,2.75,2.75,3,3,2.833333333,3.333333333,2.666666667,2,4,3,3,3,4,4,2,3,3,2.666666667,2.666666667,3.4,3,3_Neutral,4,4,4,4,3,4,4,4,4,3,3,3,4,3.333333333,"College, CEGEP and other non-university certificates or diplomas",4,Public
2/28/21 10:38,2/28/21 10:47,R_6zoRlW5Y8iuKAE1,Washington state (USA),No,Male,35,Caused mostly by natural changes in the environment,Other,4,4,2,2,4,3.2,3,4,4,5,5,4,5,5,3,3,4,4.333333333,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,3,4,3,4,2,1,3.333333333,2.333333333,5,3,3,4,3,5,5,5,4,1,3.833333333,3.75,4,3,3,3,3,4,4,5,4,3,3.6,1,3,3,3,2,1,5,4,4,3,4,3,4,3,Trust coallition,4,1,4,1,2,2.5,4,5,4,4,3,1,5,5,5,5,5,2,2,5,4.25,4.25,3.666666667,3.285714286,4.5,2,4,2,4,1,5,3,4,1,5,2,4,4,4.666666667,2.2,4,4_Convervative,5,5,4,5,5,5,5,5,5,2,2,2,4.833333333,3.5,Bachelor's degree,5,Public
2/28/21 9:12,2/28/21 9:23,R_2X0USSbgFWOd3vq,Washington state (USA),No,Male,50,Caused mostly by human activities,Human,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,No,1,4,4_Support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,1,1,1,1,1,1,3,3,4,4,3,4,3,1,2,2,3.5,2,3,2,3,2,2,2,2,3,2,2,2.3,4,4,3,4,3,3,4,4,3,3,4,3,3.666666667,3.666666667,Trust coallition,3,2,3,3,3,2.75,4,4,4,3,2,2,4,4,4,4,4,2,4,3,3.625,3.625,3.333333333,3.142857143,4,2,4,2,4,2,4,4,4,2,4,2,4,3.333333333,4,2.8,3,3_Neutral,4,3,5,3,5,5,2,2,2,2,1,2,3,3,High school diploma or equivalent including GED,2,Public
2/28/21 8:21,2/28/21 8:54,R_BreNTtSn8sJ0utz,Washington state (USA),Yes,Male,58,Caused equally by natural changes in the environment and human activities,Other,5,4,3,5,5,4.4,3,1,1,1,4,1,5,5,4,4,2.142857143,4.666666667,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,2,2,2,3,4,4,2,3.666666667,5,5,5,5,5,5,4,3,4,4,5,3.75,2,2,3,3,4,4,4,3,3,3,3.1,2,3,2,1,2,3,1,3,2,3,1,2,2.333333333,2,Not trustful,1,2,2,2,1,1.75,1,4,4,4,5,4,4,3,4,5,4,2,3,4,3.625,3.625,3.777777778,3.571428571,3.833333333,3.666666667,2.333333333,2,4,4,2,3,2,3,3,3,3,2.666666667,2.666666667,3,3,3_Neutral,4,1,4,5,3,5,4,1,3,2,5,3,2.833333333,3.833333333,Some college but no degree,3,Public
2/28/21 8:12,2/28/21 8:31,R_3KMYe4ZVSiuD90m,Washington state (USA),Yes,Male,53,"Not caused by natural or human activities, because climate change isn’t happening",Other,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,"Yes, but I don't really know what it is",2,5,5_Strongly support,1,A Solid Carbon project should be implemented right now with ongoing research and monitoring.,1,1,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,4,2,4,3,5,5,4.1,5,3,3,5,2,1,2,5,3,2,2,2.5,3,3.666666667,Trust coallition,1,5,3,2,4,2.75,5,5,1,5,1,5,1,1,1,1,1,2,1,4,1.5,1.5,1.555555556,1.714285714,1,2.666666667,3.333333333,1,5,5,1,3,1,5,1,5,1,2.333333333,1,3.8,5,5_Very conservative,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Some college but no degree,3,Public
2/28/21 7:32,2/28/21 7:43,R_1N2IU0ir1NFMsj9,Washington state (USA),Yes,Male,31,Caused mostly by human activities,Human,5,5,5,5,1,4.2,5,3,3,3,3,3,4,4,2,3,3.142857143,3.666666667,"Yes, and I know what it is",3,3,3_Neither oppose nor support,0,We need further research before being able to implement a Solid Carbon project.,3,3,3,4,3,3,3,3.333333333,4,4,4,4,4,4,3,3,3,3,4,3,2,3,3,4,4,3,4,3,1,3,3,3,4,3,3,3,1,4,4,3,3,3,3,3.666666667,3.333333333,Trust coallition,2,3,3,3,2,2.75,2,2,5,3,3,4,5,5,3,5,5,3,5,5,4.5,4.5,4.222222222,4.285714286,4.666666667,3.333333333,2.666666667,2,4,3,3,2,3,3,3,3,3,3,3,2.8,4,4_Convervative,4,4,4,2,2,5,5,4,3,5,1,3,4,3,Some college but no degree,3,Public
2/28/21 7:02,2/28/21 7:10,R_31iJkmfYvLHAFg9,Washington state (USA),Yes,Male,33,Caused mostly by natural changes in the environment,Other,4,3,2,3,3,3,5,2,2,3,5,3,5,5,4,3,3.428571429,4.333333333,No,1,2,2_Oppose,0,A Solid Carbon project should be avoided because there are too many unknowns,1,1,1,2,2,NA,1,2,4,4,5,4,4,4,5,2,5,3,4.166666667,3.75,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,1,1,2,4,1,2,1,1,2.666666667,3,Not trustful,2,2,3,2,2,2.25,4,4,3,3,3,3,3,2,3,4,2,3,2,4,2.875,2.875,2.777777778,2.571428571,2.666666667,3,3,4,2,4,2,4,2,4,2,5,1,3,1.666666667,3.8,5,5_Very conservative,5,4,5,5,5,5,4,4,5,2,4,5,4.5,4.333333333,Bachelor's degree,5,Public
2/28/21 5:17,2/28/21 5:35,R_3ipV4qWoDKMq6fj,Washington state (USA),Yes,Male,43,Caused equally by natural changes in the environment and human activities,Other,4,4,3,3,4,3.6,4,4,4,2,4,2,4,4,4,4,3.428571429,4,No,1,4,4_Support,1,We need further research before being able to implement a Solid Carbon project.,1,2,1,3,2,2,1.333333333,2.333333333,4,3,4,4,2,3,1,1,3,2,3.333333333,1.75,1,2,2,3,3,3,2,1,2,2,2.1,3,2,2,3,2,2,3,3,2,4,4,2,3.333333333,2.333333333,Trust coallition,2,2,2,2,2,2,2,2,2,2,4,4,3,2,2,4,4,4,4,2,3.125,3.125,3.444444444,3.571428571,3.166666667,4,2,4,2,4,2,3,2,3,3,3,3,2.666666667,2.666666667,3,3,3_Neutral,4,3,3,4,2,4,4,4,4,2,4,4,3.666666667,3.333333333,Some college but no degree,3,Public
